Product,Sub Product,Ads Cost,Ads FB MSG,Ads FB Salepage,Ads Tiktok Ads,Ads Tiktok Aff,Ads Shopify,Ads Shopee,Ads Lazada,Ads Website,Ads Instagram,Ads Line,Sale Total,Sale FB MSG,Sale FB Salepage,Sale Tiktok,Sale Tiktok Aff,Sale Shopee,Sale Lazada,Sale Shopify,Sale Line,Sale Instagram,Sale Website,% Ads,% Ads FB MSG,% Ads FB Salepage,% Ads Tiktok Ads,% Ads Tiktok Aff,% Ads Shopify,% Ads Shopee,% Ads Lazada,% Ads Website,% Ads Instagram,% Ads Line,วันที่
[หนังสือ] กับดักความรู้สึกผิด,[หนังสือ] กับดักความรู้สึกผิด,25507.68,23634.73,0,901.04,422.31,198.4,351.2,0,0,0,0,61654,30574,0,3340,678,24686,0,1678,0,698,0,41.37,77.3,0,26.98,62.29,11.82,1.42,0,0,0,0,2026-03-13
[หนังสือ] กับดักความรู้สึกผิด,*OPD [E-BOOK] กับดักความรู้สึกผิด,0,0,0,0,0,0,0,0,0,0,0,731,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,3011.82,913.16,0,1387.63,638.98,0,72.05,0,0,0,0,897,0,0,0,299,598,0,0,0,0,0,335.77,0,0,0,213.71,0,12.05,0,0,0,0,2026-03-13
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*OPD [E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*[E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,6230,2087,0,2116,1467,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),[หนังสือ] MY LAST BOOK (A GENTLE GUIDE AND PREPARATION FOR LIFE’S FINAL CHAPTER),0,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,571.3,211.12,0,58.91,301.27,0,0,0,0,0,0,1777,0,0,0,299,1088,0,390,0,0,0,32.15,0,0,0,100.76,0,0,0,0,0,0,2026-03-13
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,1291.06,695.21,0,217.21,346.52,0,32.12,0,0,0,0,3032,987,0,658,689,698,0,0,0,0,0,42.58,70.44,0,33.01,50.29,0,4.6,0,0,0,0,2026-03-13
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*OPD [E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,*[E-BOOK] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] ฉันจะมีชีวิตที่ดี,[หนังสือ] ฉันจะมีชีวิตที่ดี,1457.97,204.76,0,39.67,1213.54,0,0,0,0,0,0,3444,1180,0,0,2065,0,0,0,0,199,0,42.33,17.35,0,0,58.77,0,0,0,0,0,0,2026-03-13
[หนังสือ] ฉันจะมีชีวิตที่ดี,*OPD [E-BOOK] ฉันจะมีชีวิตที่ดี,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13
[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,301,0,0,57.41,243.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,299,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),*OPD [E-BOOK] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),[หนังสือ] BOXSET เมื่อโลกทั้งใบซ่อนอยู่ใต้หมวกกันน็อก (HELMET GIRL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,615.85,0,0,63.65,552.2,0,0,0,0,0,0,988,0,0,0,0,988,0,0,0,0,0,62.33,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,*OPD [E-BOOK] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] วันไหนที่ใจแข็งแรง ดอกไม้จะผลิบาน THE ENCHANTED GARDEN,[หนังสือ] สวนของหัวใจ BLOSSOMS OF THE SOUL’S GARDEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,149.7,0,0,93.69,56.01,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,74.85,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ยินดีต้อนรับและขอบคุณที่กลับมา,*OPD [E-BOOK] ยินดีต้อนรับและขอบคุณที่กลับมา,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,6887.03,0,0,2055.95,4747.58,0,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,*OPD [E-BOOK] ชีวิตมีเรื่องให้ขอบคุณมากกว่าเสียใจ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,12317,679,0,2934,5481,2507,419,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,792.06,0,0,83.68,640.44,0,67.94,0,0,0,0,1947,0,0,299,948,350,350,0,0,0,0,40.68,0,0,27.99,67.56,0,19.41,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,*OPD [E-BOOK] ปีศาจตัวนั้น คือฉันเอง 2 A GUIDE TO OVERCOMING THE RETURN OF THE DEMONS,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,254.51,0,0,19.6,234.91,0,0,0,0,0,0,303,0,0,0,0,303,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,*OPD [E-BOOK] ปีศาจความรักมักเลือกฉันเป็นเหยื่อ HOW TO FIGHT THE LOVE DEMON IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ทุกความทรงจำคือของขวัญจากวันวาน,*OPD [E-BOOK] ทุกความทรงจำคือของขวัญจากวันวาน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,427.09,0,0,74.03,353.06,0,0,0,0,0,0,390,0,0,0,0,390,0,0,0,0,0,109.51,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,*OPD [E-BOOK] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHT THE DEMONS IN MY HEART,*[E-BOOK] ปีศาจตัวนั้น คือฉันเอง A GUIDE TO FIGHTING THE DEMONS IN MY HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,[หนังสือ] BOXSET ถ้าโลกมันแย่ ก็แค่คิดแบบคาปิบาร่า THINK LIKE A HAPPYBARA,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),1157.44,838.02,0,28.47,290.95,0,0,0,0,0,0,1643,558,0,0,820,265,0,0,0,0,0,70.45,150.18,0,0,35.48,0,0,0,0,0,0,2026-03-14
[หนังสือ] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),*OPD [E-BOOK] โอบกอดความไม่สมบูรณ์แบบของเธอ (EMBRACE YOUR FLAWS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ฉันจะมีชีวิตที่ดี,*OPD [E-BOOK] ฉันจะมีชีวิตที่ดี,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),710.96,0,0,34.6,676.36,0,0,0,0,0,0,1316,0,0,329,987,0,0,0,0,0,0,54.02,0,0,10.52,68.53,0,0,0,0,0,0,2026-03-14
[หนังสือ] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),*OPD [E-BOOK] ความลับสู่เงินล้านที่โรงเรียนไม่เคยสอน (THE MILLIONAIRE'S TOP SECRET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,680.35,264.78,0,66.49,349.08,0,0,0,0,0,0,1379,729,0,0,650,0,0,0,0,0,0,49.34,36.32,0,0,53.7,0,0,0,0,0,0,2026-03-14
[หนังสือ] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,*OPD [E-BOOK] ขอใช้ชีวิตที่เหลือ เพื่อตัวเองนะ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] กับดักความรู้สึกผิด,[หนังสือ] กับดักความรู้สึกผิด,24350.72,22994.95,0,677.74,331.69,146.34,200,0,0,0,0,60418,35224,0,0,678,20437,0,3361,0,718,0,40.3,65.28,0,0,48.92,4.35,0.98,0,0,0,0,2026-03-14
[หนังสือ] กับดักความรู้สึกผิด,*OPD [E-BOOK] กับดักความรู้สึกผิด,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,439,200,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),*OPD [E-BOOK] กว่าจะคิดได้ ก็ไม่มีลมหายใจแล้ว (IT IS NEVER TOO LATE TO LOVE YOURSELF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] ฉันจะมีชีวิตที่ดี,[หนังสือ] ฉันจะมีชีวิตที่ดี,1031.71,151.64,0,38.93,841.14,0,0,0,0,0,0,1362,200,0,295,867,0,0,0,0,0,0,75.75,75.82,0,13.2,97.02,0,0,0,0,0,0,2026-03-14
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,3595.86,1295.45,0,1518.29,690.05,0,92.07,0,0,0,0,299,0,0,299,0,0,0,0,0,0,0,1202.63,0,0,507.79,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,*[E-BOOK] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,[หนังสือ] BOXSET THE WITCHES' CLUB ชมรมลับเปลี่ยนชีวิต,0,0,0,0,0,0,0,0,0,0,0,2778,1679,0,509,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14
[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,[หนังสือ] GHOSTLY REMAINS ปลดพันธนาการดวงวิญญาณหลังความตาย,744.56,390.81,0,26.53,327.22,0,0,0,0,0,0,1768,379,0,0,299,759,0,331,0,0,0,42.11,103.12,0,0,109.44,0,0,0,0,0,0,2026-03-14
[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,[หนังสือ] GHOSTLY BREWS ยินดีบริการดวงวิญญาณหลังเที่ยงคืน,1684.71,1001.68,0,230.68,395.59,0,56.76,0,0,0,0,3425,1258,0,0,1079,1088,0,0,0,0,0,49.19,79.62,0,0,36.66,0,5.22,0,0,0,0,2026-03-14
